"V1","V2","V3"
"Sampling Amount","MaxDepth","Fault Rate"
"146","25","4.23273094545265"
"146","26","4.23273094545265"
"146","27","4.23273094545265"
"146","28","4.23273094545265"
"146","29","4.23273094545265"
"146","30","4.23273094545265"
"147","25","4.24152502055427"
"147","26","4.24152502055427"
"147","27","4.24152502055427"
"147","28","4.24152502055427"
"147","29","4.24152502055427"
"147","30","4.24152502055427"
"148","25","4.29120012180427"
"148","26","4.29120012180427"
"148","27","4.29120012180427"
"148","28","4.29120012180427"
"148","29","4.29120012180427"
"148","30","4.29120012180427"
"149","25","4.11459455435105"
"149","26","4.11459455435105"
"149","27","4.11459455435105"
"149","28","4.11459455435105"
"149","29","4.11459455435105"
"149","30","4.11459455435105"
"150","25","4.17300749908212"
"150","26","4.17300749908212"
"150","27","4.17300749908212"
"150","28","4.17300749908212"
"150","29","4.17300749908212"
"150","30","4.17300749908212"
"151","25","4.05142932551603"
"151","26","4.05142932551603"
"151","27","4.05142932551603"
"151","28","4.05142932551603"
"151","29","4.05142932551603"
"151","30","4.05142932551603"
"152","25","4.05723785871384"
"152","26","4.05723785871384"
"152","27","4.05723785871384"
"152","28","4.05723785871384"
"152","29","4.05723785871384"
"152","30","4.05723785871384"
"153","25","4.04924409283336"
"153","26","4.04924409283336"
"153","27","4.04924409283336"
"153","28","4.04924409283336"
"153","29","4.04924409283336"
"153","30","4.04924409283336"
"154","25","4.20642446311525"
"154","26","4.20642446311525"
"154","27","4.20642446311525"
"154","28","4.20642446311525"
"154","29","4.20642446311525"
"154","30","4.20642446311525"
"155","25","4.50729194333727"
"155","26","4.50729194333727"
"155","27","4.50729194333727"
"155","28","4.50729194333727"
"155","29","4.50729194333727"
"155","30","4.50729194333727"
"156","25","4.31621730388112"
"156","26","4.31621730388112"
"156","27","4.31621730388112"
"156","28","4.31621730388112"
"156","29","4.31621730388112"
"156","30","4.31621730388112"
"157","25","4.59559079760061"
"157","26","4.59559079760061"
"157","27","4.59559079760061"
"157","28","4.59559079760061"
"157","29","4.59559079760061"
"157","30","4.59559079760061"
"158","25","4.57903846761379"
"158","26","4.57903846761379"
"158","27","4.57903846761379"
"158","28","4.57903846761379"
"158","29","4.57903846761379"
"158","30","4.57903846761379"
"159","25","4.45111710052561"
"159","26","4.45111710052561"
"159","27","4.45111710052561"
"159","28","4.45111710052561"
"159","29","4.45111710052561"
"159","30","4.45111710052561"
"160","25","4.37861179462167"
"160","26","4.37861179462167"
"160","27","4.37861179462167"
"160","28","4.37861179462167"
"160","29","4.37861179462167"
"160","30","4.37861179462167"
"161","25","4.29491495438951"
"161","26","4.29491495438951"
"161","27","4.29491495438951"
"161","28","4.29491495438951"
"161","29","4.29491495438951"
"161","30","4.29491495438951"
"162","25","4.23142504010761"
"162","26","4.23142504010761"
"162","27","4.23142504010761"
"162","28","4.23142504010761"
"162","29","4.23142504010761"
"162","30","4.23142504010761"
"163","25","4.42515656182856"
"163","26","4.42515656182856"
"163","27","4.42515656182856"
"163","28","4.42515656182856"
"163","29","4.42515656182856"
"163","30","4.42515656182856"
"164","25","4.38762261640296"
"164","26","4.38762261640296"
"164","27","4.38762261640296"
"164","28","4.38762261640296"
"164","29","4.38762261640296"
"164","30","4.38762261640296"
"165","25","4.59133171951673"
"165","26","4.59133171951673"
"165","27","4.59133171951673"
"165","28","4.59133171951673"
"165","29","4.59133171951673"
